fname,label_level_0,class_level_0,label_level_1,class_level_1,label_level_2,class_level_2,bbox_x1,bbox_y1,bbox_x2,bbox_y2
Black_Footed_Albatross_0019_796104.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,19,18,464,294
Black_Footed_Albatross_0057_796106.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,72,40,286,225
Black_Footed_Albatross_0041_796108.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,216,119,221,154
Black_Footed_Albatross_0071_796113.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,130,29,202,393
Black_Footed_Albatross_0077_796114.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,53,46,302,317
Black_Footed_Albatross_0032_796115.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,25,17,368,299
Black_Footed_Albatross_0038_212.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,137,64,287,156
Black_Footed_Albatross_0079_796122.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,13,28,212,283
Black_Footed_Albatross_0036_796127.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,49,69,253,211
Black_Footed_Albatross_0039_796132.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,151,152,310,200
Black_Footed_Albatross_0068_796135.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,60,29,432,355
Black_Footed_Albatross_0007_796138.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,152,86,120,141
Black_Footed_Albatross_0069_796139.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,2,45,189,120
Black_Footed_Albatross_0063_796141.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,46,24,197,117
Black_Footed_Albatross_0081_426.jpg,Diomedeidae,11,Phoebastria,85,Black_footed_Albatross,0,96,77,260,170
Laysan_Albatross_0003_1033.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,202,28,164,340
Laysan_Albatross_0044_784.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,60,128,438,106
Laysan_Albatross_0050_870.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,41,79,387,202
Laysan_Albatross_0071_792.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,156,35,126,259
Laysan_Albatross_0081_800.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,82,75,308,260
Laysan_Albatross_0065_809.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,75,80,375,277
Laysan_Albatross_0061_563.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,41,31,384,260
Laysan_Albatross_0085_564.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,45,31,268,306
Laysan_Albatross_0005_565.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,38,91,316,193
Laysan_Albatross_0055_570.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,15,25,409,274
Laysan_Albatross_0025_571.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,193,46,202,195
Laysan_Albatross_0092_834.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,71,50,312,236
Laysan_Albatross_0013_910.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,67,25,358,248
Laysan_Albatross_0099_869.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,41,89,378,304
Laysan_Albatross_0047_619.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,157,36,195,365
Laysan_Albatross_0088_883.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,84,25,285,307
Laysan_Albatross_0076_671.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,151,23,274,351
Laysan_Albatross_0096_673.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,46,71,403,280
Laysan_Albatross_0039_924.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,24,53,361,181
Laysan_Albatross_0056_500.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,92,47,331,260
Laysan_Albatross_0006_702.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,83,90,245,394
Laysan_Albatross_0073_927.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,127,55,252,182
Laysan_Albatross_0068_726.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,43,62,286,432
Laysan_Albatross_0040_472.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,148,115,149,193
Laysan_Albatross_0100_735.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,136,66,171,243
Laysan_Albatross_0029_482.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,31,52,377,172
Laysan_Albatross_0018_492.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,183,80,237,200
Laysan_Albatross_0083_756.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,128,109,221,198
Laysan_Albatross_0094_1013.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,165,48,166,268
Laysan_Albatross_0051_1020.jpg,Diomedeidae,11,Phoebastria,85,Laysan_Albatross,1,77,93,163,178
Sooty_Albatross_0038_1065.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,196,96,222,147
Sooty_Albatross_0031_1066.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,102,128,396,148
Sooty_Albatross_0001_1071.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,105,133,168,283
Sooty_Albatross_0016_1075.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,169,41,180,249
Sooty_Albatross_0043_1076.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,1,134,316,345
Sooty_Albatross_0077_1080.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,92,117,327,121
Sooty_Albatross_0063_1101.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,55,49,176,150
Sooty_Albatross_0070_796346.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,114,30,205,281
Sooty_Albatross_0032_1149.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,121,74,149,134
Sooty_Albatross_0034_1154.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,134,96,123,289
Sooty_Albatross_0055_1160.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,165,34,288,296
Sooty_Albatross_0045_1162.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,6,1,493,497
Sooty_Albatross_0073_1171.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,89,168,160,245
Sooty_Albatross_0074_1221.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,9,67,312,252
Sooty_Albatross_0021_796339.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,1,14,250,248
Sooty_Albatross_0064_796343.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,191,51,233,253
Sooty_Albatross_0017_796349.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,105,77,267,159
Sooty_Albatross_0075_796352.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,14,39,455,167
Sooty_Albatross_0068_796353.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,165,55,128,219
Sooty_Albatross_0057_796354.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,37,35,142,141
Sooty_Albatross_0058_796360.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,22,13,325,428
Sooty_Albatross_0025_796361.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,0,0,400,378
Sooty_Albatross_0041_796364.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,139,33,337,319
Sooty_Albatross_0072_796371.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,0,74,443,200
Sooty_Albatross_0014_796373.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,22,98,449,192
Sooty_Albatross_0040_796375.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,96,58,246,351
Sooty_Albatross_0079_796389.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,37,18,222,290
Sooty_Albatross_0019_796391.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,236,36,123,115
Sooty_Albatross_0022_796398.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,20,18,314,367
Sooty_Albatross_0023_796401.jpg,Diomedeidae,11,Phoebetria,86,Sooty_Albatross,2,19,9,183,405
Groove_Billed_Ani_0033_1494.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,140,76,141,297
Groove_Billed_Ani_0069_1546.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,62,108,308,310
Groove_Billed_Ani_0071_1559.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,61,41,230,414
Groove_Billed_Ani_0105_1562.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,115,62,323,286
Groove_Billed_Ani_0090_1567.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,71,43,320,245
Groove_Billed_Ani_0019_1585.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,200,149,111,117
Groove_Billed_Ani_0036_1604.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,61,52,377,290
Groove_Billed_Ani_0085_1612.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,205,140,182,173
Groove_Billed_Ani_0018_1613.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,228,28,187,281
Groove_Billed_Ani_0007_1615.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,166,86,207,214
Groove_Billed_Ani_0051_1650.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,92,94,213,295
Groove_Billed_Ani_0015_1653.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,102,56,117,176
Groove_Billed_Ani_0076_1661.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,247,135,106,171
Groove_Billed_Ani_0002_1670.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,24,58,432,238
Groove_Billed_Ani_0072_1696.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,147,142,148,208
Groove_Billed_Ani_0047_1706.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,115,59,329,255
Groove_Billed_Ani_0077_1724.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,22,103,233,314
Groove_Billed_Ani_0091_1728.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,34,138,287,158
Groove_Billed_Ani_0044_1731.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,110,67,389,233
Groove_Billed_Ani_0023_1485.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,110,75,128,256
Groove_Billed_Ani_0004_1528.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,290,97,145,142
Groove_Billed_Ani_0056_1493.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,45,43,270,342
Groove_Billed_Ani_0058_1751.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,160,65,156,234
Groove_Billed_Ani_0027_1754.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,89,34,228,339
Groove_Billed_Ani_0055_1501.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,123,49,306,200
Groove_Billed_Ani_0065_1502.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,110,52,219,368
Groove_Billed_Ani_0006_1763.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,188,151,197,115
Groove_Billed_Ani_0061_1510.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,116,37,144,453
Groove_Billed_Ani_0032_1776.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,156,25,198,349
Groove_Billed_Ani_0012_1784.jpg,Cuculidae,10,Crotophaga,31,Groove_billed_Ani,3,183,98,114,217
Crested_Auklet_0061_794904.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,101,64,165,404
Crested_Auklet_0018_1817.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,52,51,278,448
Crested_Auklet_0010_794907.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,22,45,225,373
Crested_Auklet_0029_1824.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,25,39,247,460
Crested_Auklet_0013_794914.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,39,59,175,212
Crested_Auklet_0047_794918.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,32,43,138,128
Crested_Auklet_0005_794922.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,130,59,176,400
Crested_Auklet_0019_794925.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,31,9,139,255
Crested_Auklet_0032_794931.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,113,15,217,312
Crested_Auklet_0057_794932.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,5,25,308,459
Crested_Auklet_0045_794940.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,10,69,220,299
Crested_Auklet_0001_794941.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,34,141,251,331
Crested_Auklet_0039_794944.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,114,75,143,338
Crested_Auklet_0052_794952.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,30,132,176,234
Crested_Auklet_0012_794960.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,98,57,122,286
Crested_Auklet_0003_794962.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,60,54,226,264
Crested_Auklet_0033_794964.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,252,54,111,211
Crested_Auklet_0062_794968.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,58,50,128,191
Crested_Auklet_0073_785248.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,209,22,196,128
Crested_Auklet_0067_785249.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,317,96,129,269
Crested_Auklet_0066_785251.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,52,63,295,424
Crested_Auklet_0076_785252.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,60,66,263,396
Crested_Auklet_0071_785255.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,0,0,500,375
Crested_Auklet_0077_785257.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,189,235,105,143
Crested_Auklet_0069_785258.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,78,73,108,120
Crested_Auklet_0075_785259.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,130,145,146,117
Crested_Auklet_0072_785260.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,177,146,186,173
Crested_Auklet_0063_794901.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,38,17,388,359
Crested_Auklet_0030_794937.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,177,27,177,387
Crested_Auklet_0040_794912.jpg,Alcidae,1,Aethia,1,Crested_Auklet,4,10,157,183,274
Least_Auklet_0035_1888.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,82,22,387,362
Least_Auklet_0050_1924.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,90,125,180,313
Least_Auklet_0058_1931.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,205,94,193,212
Least_Auklet_0016_1903.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,59,34,281,450
Least_Auklet_0040_795100.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,89,52,136,174
Least_Auklet_0015_795065.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,99,102,195,209
Least_Auklet_0026_795066.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,96,61,190,205
Least_Auklet_0043_795067.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,92,90,126,202
Least_Auklet_0045_795069.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,28,133,167,278
Least_Auklet_0008_795071.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,5,4,131,149
Least_Auklet_0012_795074.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,157,50,186,292
Least_Auklet_0018_795077.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,54,118,195,297
Least_Auklet_0020_795080.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,57,90,300,313
Least_Auklet_0017_795084.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,81,107,192,329
Least_Auklet_0052_795088.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,74,89,104,152
Least_Auklet_0027_795091.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,95,111,227,310
Least_Auklet_0010_795092.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,62,65,146,240
Least_Auklet_0060_795095.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,120,37,205,262
Least_Auklet_0034_795096.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,24,21,241,417
Least_Auklet_0042_1874.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,75,58,268,222
Least_Auklet_0011_795109.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,14,8,179,207
Least_Auklet_0030_795116.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,80,82,151,162
Least_Auklet_0024_795120.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,1,106,192,296
Least_Auklet_0029_795122.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,95,69,161,130
Least_Auklet_0007_795123.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,17,25,178,237
Least_Auklet_0057_795126.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,175,217,157,179
Least_Auklet_0021_795127.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,122,70,228,261
Least_Auklet_0054_795130.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,85,87,147,232
Least_Auklet_0038_795132.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,134,74,132,162
Least_Auklet_0063_795134.jpg,Alcidae,1,Aethia,1,Least_Auklet,5,21,10,389,461
Parakeet_Auklet_0004_795921.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,71,77,268,344
Parakeet_Auklet_0027_795925.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,56,89,189,373
Parakeet_Auklet_0056_795926.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,13,42,349,312
Parakeet_Auklet_0012_795927.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,106,92,197,288
Parakeet_Auklet_0007_795932.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,117,45,106,188
Parakeet_Auklet_0041_795933.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,40,22,113,151
Parakeet_Auklet_0035_795934.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,66,87,205,278
Parakeet_Auklet_0038_795935.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,68,133,276,301
Parakeet_Auklet_0069_795936.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,138,73,291,312
Parakeet_Auklet_0073_795939.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,145,94,124,163
Parakeet_Auklet_0036_795943.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,162,11,174,364
Parakeet_Auklet_0028_795944.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,120,172,183,278
Parakeet_Auklet_0043_795948.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,185,6,158,317
Parakeet_Auklet_0045_795953.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,105,96,247,318
Parakeet_Auklet_0047_795956.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,50,164,189,279
Parakeet_Auklet_0062_795958.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,48,107,213,319
Parakeet_Auklet_0042_795961.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,123,32,364,276
Parakeet_Auklet_0080_795965.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,169,89,229,240
Parakeet_Auklet_0065_795969.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,60,49,176,142
Parakeet_Auklet_0001_795972.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,90,100,225,314
Parakeet_Auklet_0059_795973.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,65,47,191,116
Parakeet_Auklet_0025_795975.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,114,92,229,326
Parakeet_Auklet_0074_795976.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,78,61,411,279
Parakeet_Auklet_0048_795980.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,81,62,189,412
Parakeet_Auklet_0003_795982.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,90,57,224,417
Parakeet_Auklet_0032_795986.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,9,40,109,129
Parakeet_Auklet_0019_795987.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,0,22,197,261
Parakeet_Auklet_0076_796001.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,86,90,168,355
Parakeet_Auklet_0078_2004.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,73,67,177,401
Parakeet_Auklet_0024_2045.jpg,Alcidae,1,Aethia,1,Parakeet_Auklet,6,178,129,135,155
Rhinoceros_Auklet_0028_2056.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,28,72,438,167
Rhinoceros_Auklet_0020_2195.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,172,148,217,135
Rhinoceros_Auklet_0021_2089.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,0,10,495,312
Rhinoceros_Auklet_0043_2096.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,0,6,360,386
Rhinoceros_Auklet_0023_797501.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,160,87,115,103
Rhinoceros_Auklet_0016_2114.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,69,60,356,252
Rhinoceros_Auklet_0030_797509.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,54,99,297,116
Rhinoceros_Auklet_0006_797512.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,46,38,299,157
Rhinoceros_Auklet_0019_797513.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,52,75,171,177
Rhinoceros_Auklet_0032_797516.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,87,7,366,261
Rhinoceros_Auklet_0018_797517.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,105,54,304,166
Rhinoceros_Auklet_0031_797518.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,48,61,369,283
Rhinoceros_Auklet_0026_797519.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,77,77,233,110
Rhinoceros_Auklet_0029_797520.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,127,92,174,153
Rhinoceros_Auklet_0007_797521.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,25,43,251,165
Rhinoceros_Auklet_0014_797522.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,23,47,329,174
Rhinoceros_Auklet_0024_797529.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,88,37,231,191
Rhinoceros_Auklet_0011_797530.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,8,18,289,260
Rhinoceros_Auklet_0008_797531.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,96,79,313,112
Rhinoceros_Auklet_0050_797534.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,71,84,410,326
Rhinoceros_Auklet_0013_797537.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,56,71,146,175
Rhinoceros_Auklet_0009_797539.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,20,20,132,105
Rhinoceros_Auklet_0049_797543.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,40,31,155,109
Rhinoceros_Auklet_0038_797544.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,13,107,330,146
Rhinoceros_Auklet_0010_797545.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,59,15,266,175
Rhinoceros_Auklet_0017_2155.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,31,119,248,166
Rhinoceros_Auklet_0015_2160.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,145,103,222,189
Rhinoceros_Auklet_0012_2161.jpg,Alcidae,1,Cerorhinca,20,Rhinoceros_Auklet,7,161,82,165,149
